Accession,normalized_Abundance R1 126 control,normalized_Abundance R2 126 control,normalized_Abundance R3 126 control,normalized_Abundance R1 127N Sample,normalized_Abundance R3 127N Sample,normalized_Abundance R2 127N Sample,normalized_Abundance R1 127C Sample,normalized_Abundance R3 127C Sample,normalized_Abundance R2 127C Sample,normalized_Abundance R1 128N Sample,normalized_Abundance R3 128N Sample,normalized_Abundance R2 128N Sample,normalized_Abundance R1 128C Sample,normalized_Abundance R3 128C Sample,normalized_Abundance R2 128C Sample,normalized_Abundance R1 129N Sample,normalized_Abundance R3 129N Sample,normalized_Abundance R2 129N Sample,normalized_Abundance R1 129C Sample,normalized_Abundance R3 129C Sample,normalized_Abundance R2 129C Sample,normalized_Abundance R1 130N Sample,normalized_Abundance R3 130N Sample,normalized_Abundance R2 130N Sample,normalized_Abundance R1 130C Sample,normalized_Abundance R3 130C Sample,normalized_Abundance R2 130C Sample,s1_avg,p_value_s1,-log10_pvalues1,s3_avg,p_value_s3,-log10_pvalues3,fold_change_s1,log2_fc_s1,expression_s1,fold_change_s3,log2_fc_s3,expression_s3
XP_011511152.1,43.23333333333333,0.0,182.16666666666663,48.87407407407407,0.0,181.46296296296293,41.8962962962963,0.0,215.6296296296296,47.97037037037036,0.0,183.8444444444445,52.088888888888896,0.0,204.89629629629636,50.11851851851852,0.0,180.83333333333331,45.37777777777777,0.0,325.3555555555555,61.88148148148147,0.0,275.48148148148147,58.96296296296296,0.0,488.92222222222233,76.779012345679,0.9840121251777523,0.0069995500794856206,77.27160493827161,0.9793869560147705,0.009045684439233485,1.021903447369286,0.03125889237938041,,1.0284596930559666,0.040485253495552286,
NP_008872.1,1104.0296296296297,453.02962962962965,264.6703703703704,1159.974074074074,447.38518518518526,281.2296296296297,1005.125925925926,416.8703703703704,265.28888888888895,1122.5074074074075,415.8111111111111,293.73703703703706,1000.651851851852,400.7000000000001,220.27037037037036,1261.7185185185183,337.3444444444445,249.23703703703703,838.1259259259258,383.4851851851852,242.33333333333331,811.3555555555556,335.2333333333332,258.3962962962963,852.6222222222221,375.3444444444444,256.7814814814815,629.5296296296297,0.9549338083610521,0.0200267306778387,610.6851851851852,0.9928784224275464,0.0031039274375555467,1.0367009781099363,0.051999828956150615,,1.0056681989236929,0.0081543938853639,
NP_060268.2,0.0,416.8703703703704,369.0703703703704,0.0,410.73333333333335,312.58148148148143,0.0,454.3703703703703,355.0851851851853,0.0,390.8740740740741,337.3444444444445,0.0,493.1814814814814,307.5851851851853,0.0,264.02592592592595,295.1259259259259,0.0,542.2333333333333,321.0777777777777,0.0,420.2407407407407,278.4703703703704,0.0,485.62592592592586,352.32222222222214,241.10493827160494,0.9136587592529652,0.039215977838679895,242.7395061728395,0.9199464306071363,0.036237461316483116,0.9203172418993043,-0.11979683760686549,,0.9265565210834855,-0.11004910978463485,
NP_061989.2,383.4851851851852,265.28888888888895,245.21481481481484,336.71851851851864,251.24074074074068,247.80740740740745,215.6296296296296,293.73703703703706,251.24074074074068,344.0666666666667,258.3962962962963,272.4037037037037,265.90000000000003,249.962962962963,215.6296296296296,245.21481481481484,196.40370370370368,225.38148148148144,337.3444444444445,291.31481481481484,235.98888888888885,326.862962962963,252.9777777777778,259.5740740740741,231.0888888888889,265.28888888888895,202.38888888888889,278.5888888888889,0.7305428752371044,0.13635429043131317,291.62222222222226,0.907072920649803,0.04235779809664478,0.9348736623621968,-0.09715668068775696,,0.9786102238407138,-0.03119373976074962,
NP_001311404.1,874.6407407407409,0.0,58.629629629629626,848.125925925926,0.0,53.25185185185186,588.6148148148148,0.0,50.6074074074074,862.1814814814815,0.0,60.43333333333334,1060.540740740741,0.0,62.8,824.6851851851851,0.0,74.48518518518519,715.3037037037038,0.0,56.4,703.0444444444445,0.0,51.03333333333334,495.1888888888889,0.0,54.08148148148147,300.4592592592593,0.9797460605684656,0.008886474087998945,307.53827160493825,0.9932749242975043,0.0029305283626467264,0.9658270597619679,-0.05016321054689926,,0.9885825631094158,-0.016566634836369054,
NP_060755.1,328.4703703703704,33.77037037037037,120.31851851851852,295.1259259259259,23.066666666666663,112.0888888888889,319.97407407407405,30.15185185185185,136.07777777777778,261.8407407407408,24.29259259259259,101.06296296296296,264.02592592592595,31.88148148148148,103.02592592592596,243.8814814814815,30.15185185185185,98.14074074074072,262.937037037037,21.31851851851852,110.5925925925926,230.11111111111111,16.885185185185183,83.84444444444442,270.6,22.262962962962963,113.07407407407406,143.42716049382716,0.8903305809726585,0.05044870927062308,129.06543209876546,0.7912963577452348,0.10166083328018274,0.8916655793569777,-0.16542536844915026,,0.8023808244621655,-0.31764096648450735,
NP_057678.1,251.7148148148148,0.0,106.73703703703704,259.02592592592595,0.0,93.0185185185185,287.65185185185175,0.0,93.78888888888888,252.9777777777778,0.0,71.60370370370372,255.29999999999995,0.0,84.78148148148146,241.70370370370367,0.0,81.9111111111111,385.00740740740736,0.0,127.24444444444444,438.4592592592594,0.0,121.30740740740735,449.77777777777777,0.0,164.2037037037037,117.34814814814816,0.9847709463914509,0.006664772838723909,108.19382716049383,0.9194220027620121,0.03648510732511669,0.9821247752681286,-0.02602176971083205,,0.9055092889173607,-0.1431986541467334,
XP_005261854.1,693.9814814814815,475.30740740740754,197.10370370370376,642.8444444444443,414.91481481481486,208.76296296296292,458.6703703703704,408.9296296296295,234.6148148148148,650.2666666666667,503.7333333333333,205.54444444444445,733.9074074074073,523.9481481481481,237.63703703703703,576.237037037037,552.4296296296296,220.86666666666665,548.8074074074075,447.38518518518526,217.9,585.4888888888888,475.30740740740754,218.34814814814817,346.89629629629627,372.9962962962963,265.90000000000003,422.17407407407404,0.8700856891624662,0.060437974395338497,453.1814814814815,0.9911983646141236,0.003839423177238945,0.9269094615180278,-0.10949966844006476,,0.9949881548061128,-0.007248744210171446,
NP_002204.2,783.8962962962964,344.79999999999995,1013.2851851851848,773.1222222222221,382.0555555555554,1039.9592592592594,699.4925925925926,362.8222222222222,1130.325925925926,811.3555555555556,342.7407407407408,1108.7407407407406,814.0222222222221,393.3370370370371,1187.3444444444442,1069.4555555555555,530.2111111111111,1282.374074074074,802.151851851852,354.5296296296296,1069.4555555555555,896.625925925926,410.73333333333335,1274.188888888889,858.5851851851852,463.7962962962963,1215.4851851851852,731.7123456790123,0.9515070374434694,0.02158799527862862,754.279012345679,0.8987379276764002,0.046366930243259594,1.0248160668124875,0.03536499918505074,,1.0564223157858335,0.0791866823214603,
NP_037425.1,0.0,16.07777777777778,232.3,0.0,14.42962962962963,232.3,0.0,20.996296296296297,195.40370370370368,0.0,15.974074074074071,204.89629629629636,0.0,16.44074074074074,183.25925925925927,0.0,14.929629629629629,187.01111111111112,0.0,17.081481481481482,189.87037037037032,0.0,23.696296296296296,187.81111111111107,0.0,29.32962962962963,192.24814814814815,82.24320987654322,0.9961163836654794,0.001689916766235628,73.62345679012348,0.9312120108058495,0.030951431112288156,0.9933643494080105,-0.009605123686187905,,0.8892517371984137,-0.16933620721947945,
NP_005751.2,1227.344444444445,0.0,197.7407407407408,1185.0814814814812,0.0,200.5111111111111,1629.9740740740735,0.0,226.86666666666665,1248.7740740740742,0.0,207.7962962962963,1554.0259259259255,0.0,246.63333333333327,1518.6962962962966,0.0,178.98148148148144,1240.1703703703704,0.0,219.66296296296295,1057.014814814815,0.0,185.79259259259257,1292.7074074074071,0.0,194.2259259259259,461.86419753086415,0.9813076298190115,0.008194824435277703,485.5234567901235,0.985484220989896,0.0063503250038975355,0.9722875565593215,-0.04054503715853903,,1.0220935460648222,0.03152724350416299,
NP_001016.1,0.0,1335.362962962963,1627.7407407407406,0.0,1211.1333333333332,1554.0259259259255,0.0,1396.8740740740743,1503.4407407407411,0.0,1218.9592592592594,1643.1407407407405,0.0,1211.1333333333332,1488.1148148148147,0.0,1390.788888888889,1828.6222222222225,0.0,1206.9777777777776,1594.5222222222224,0.0,1173.0814814814814,1571.7518518518516,0.0,1499.048148148148,1680.3555555555552,921.7197530864196,0.9282155481764334,0.032351161158667124,954.0333333333333,0.9640750906627477,0.015889138098821875,0.9331969231461504,-0.09974654428311144,,0.9659128691387159,-0.05003503929514289,
NP_001307684.1,0.0,96.7222222222222,248.52962962962968,0.0,87.47407407407407,250.6222222222223,0.0,108.22962962962964,324.4222222222222,0.0,105.07777777777775,242.33333333333331,0.0,90.63333333333334,293.10370370370373,0.0,133.23333333333335,294.44074074074075,0.0,92.02592592592592,273.1666666666667,0.0,92.52962962962962,261.2037037037037,0.0,82.76666666666667,298.4037037037038,112.6987654320988,0.9826473265354609,0.007602323085142733,115.80370370370368,0.9946433241954495,0.0023326279016690605,0.9792743890664894,-0.03021494059353124,,1.0062541569224825,0.00899474313688295,
NP_006338.1,1666.2555555555557,0.0,251.7148148148148,1550.9259259259256,0.0,274.50370370370376,1274.188888888889,0.0,286.8111111111112,1501.0777777777778,0.0,319.97407407407405,1378.6481481481478,0.0,304.25925925925924,1399.877777777778,0.0,341.3777777777777,1238.0481481481477,0.0,301.3407407407407,1116.385185185185,0.0,281.95185185185187,1124.2888888888888,0.0,301.9814814814815,608.4765432098765,0.9672182345410744,0.014475524506755233,607.0172839506173,0.9649788650473548,0.015482198463280266,0.9517506932482638,-0.07134437925089612,,0.9494681878220032,-0.07480843157451038,
NP_001161066.1,293.10370370370373,0.0,1194.903703703704,304.25925925925924,0.0,1263.537037037037,335.9814814814814,0.0,1048.9000000000003,277.6925925925926,0.0,1104.0296296296297,317.1518518518518,0.0,1058.9925925925927,284.7555555555556,0.0,1550.9259259259256,439.83333333333326,0.0,1274.188888888889,309.98888888888894,0.0,1526.414814814815,398.9666666666667,0.0,1274.188888888889,522.5987654320987,0.9619372765306853,0.016853245368322008,460.5740740740741,0.9457529759387894,0.024222283467138717,1.05362129818151,0.07535641402358241,,0.9285721397245134,-0.10691409901859641,
XP_005245370.1,0.0,834.5111111111111,585.4888888888888,0.0,868.7185185185184,563.3074074074075,0.0,563.3074074074075,422.8962962962963,0.0,826.2407407407404,550.9333333333333,0.0,660.6666666666669,397.3333333333333,0.0,699.4925925925926,566.6296296296296,0.0,644.0333333333335,477.4,0.0,578.3777777777777,610.3148148148148,0.0,519.074074074074,537.1814814814816,477.341975308642,0.9915279966748606,0.0036950185945890737,459.05802469135796,0.9691275383438576,0.013619065514594741,1.0084689619196663,0.012166682192171036,,0.9698408972352633,-0.04418000284166362,
NP_001014972.1,55.55555555555556,295.9777777777777,604.2111111111112,49.770370370370365,213.8,614.9666666666667,58.629629629629626,143.32222222222222,730.6592592592592,47.54814814814813,250.6222222222223,621.874074074074,65.18888888888891,197.10370370370376,733.0666666666666,51.75925925925925,210.0851851851852,541.337037037037,66.57407407407406,172.4444444444444,648.1962962962963,51.03333333333334,206.9851851851852,623.9999999999999,84.25555555555556,121.30740740740735,711.4703703703703,292.84567901234567,0.9167002219791123,0.03777266348542075,306.68148148148146,0.9614378209662022,0.017078797628792393,0.9192175190175584,-0.12152180086449607,,0.9626469186323633,-0.054921354081306065,
NP_001356414.1,0.0,424.66296296296287,1041.6111111111113,0.0,437.0481481481481,824.6851851851851,0.0,592.0333333333334,447.38518518518526,0.0,434.0592592592593,957.8592592592591,0.0,528.1851851851852,691.5666666666666,0.0,522.2037037037037,766.5222222222224,0.0,502.88518518518526,650.2666666666667,0.0,449.77777777777777,658.4666666666669,0.0,504.74814814814806,431.2851851851852,420.5777777777777,0.8684710427851123,0.06124465754882638,463.97283950617276,0.9547198625997064,0.020124042002274852,0.8605030639514616,-0.2167477656785837,,0.949289456268597,-0.07508003561762099,
NP_061888.1,103.97037037037036,0.0,286.2037037037037,112.54074074074076,0.0,313.9814814814814,78.34814814814814,0.0,372.3444444444445,119.15925925925929,0.0,332.1851851851852,132.66666666666666,0.0,346.89629629629627,137.5037037037037,0.0,330.2814814814815,163.07777777777775,0.0,366.30370370370366,165.88518518518524,0.0,399.7296296296298,143.32222222222222,0.0,416.8703703703704,142.17407407407407,0.927031762403524,0.032905385596314764,150.44814814814816,0.8815039917721794,0.05477571671609952,1.0931587990165834,0.1285029910489574,,1.15677712701833,0.21011093124030442,
NP_008909.1,165.88518518518524,13.78148148148148,156.5740740740741,182.8629629629629,15.814814814814817,162.44074074074072,199.4333333333334,21.31851851851852,143.90740740740742,182.8629629629629,14.6,164.2037037037037,201.3925925925925,13.5,135.3666666666667,167.26296296296297,14.6,192.24814814814815,187.01111111111112,16.766666666666666,154.69629629629628,204.89629629629636,16.766666666666666,169.00000000000003,217.1407407407408,14.6,139.64814814814815,120.37283950617281,0.9139356350658395,0.03908438886139095,120.55555555555554,0.9126251007714131,0.039707590596666106,1.0739879936112788,0.10297786515359769,,1.0756182188687555,0.1051660969625096,
NP_001308948.1,718.6481481481482,0.0,379.8148148148149,720.811111111111,0.0,382.0555555555554,523.0370370370372,0.0,449.77777777777777,673.7518518518518,0.0,397.3333333333333,698.166666666667,0.0,449.77777777777777,646.1629629629632,0.0,414.91481481481486,424.66296296296287,0.0,343.425925925926,333.037037037037,0.0,270.0777777777777,200.5111111111111,0.0,268.6296296296296,367.6222222222221,0.9962553333545323,0.0016293406369920836,357.02839506172836,0.9760086218628694,0.010546345846700497,1.0040089687610632,0.005772156867684962,,0.9750762850447594,-0.03641300243481546,
NP_054884.1,434.0592592592593,480.2851851851851,915.0333333333334,475.30740740740754,396.4851851851852,969.9111111111108,525.6814814814816,464.6925925925926,862.1814814814815,445.7185185185186,391.6703703703704,904.1074074074075,464.6925925925926,413.9296296296296,834.5111111111111,462.1518518518519,280.5777777777778,623.9999999999999,513.8740740740741,508.50740740740736,849.8185185185185,505.4555555555556,453.02962962962965,1223.4814814814815,708.8074074074073,657.1666666666666,1138.140740740741,613.9012345679012,0.9869606769201053,0.005700150407178997,580.4987654320988,0.9020142337148915,0.04478660927062884,1.0067377695715198,0.009687945702395319,,0.9519609986799804,-0.07102562656798696,
XP_006718779.1,175.19629629629625,319.97407407407405,87.47407407407407,185.79259259259257,315.1592592592592,93.0185185185185,250.6222222222223,335.9814814814814,137.88518518518518,204.89629629629636,326.14444444444445,98.56666666666668,235.98888888888885,343.425925925926,113.57037037037036,279.2185185185185,397.3333333333333,107.24814814814816,232.3,311.8444444444445,117.55555555555556,226.0037037037037,337.3444444444445,94.67777777777776,295.1259259259259,354.5296296296296,121.94444444444446,197.9901234567901,0.969735761124759,0.013346588536717541,209.86913580246917,0.8763828382101004,0.05730613561113766,1.019438829347674,0.027775210131938805,,1.080603124960271,0.11183675916586651,
NP_001015509.1,667.0703703703701,0.0,472.39259259259256,744.7888888888889,0.0,420.2407407407407,619.6962962962963,0.0,479.25925925925935,704.474074074074,0.0,482.05925925925936,623.9999999999999,0.0,470.4518518518518,745.9333333333334,0.0,480.2851851851851,696.874074074074,0.0,511.2666666666668,809.8629629629629,0.0,584.1925925925926,915.0333333333334,0.0,701.4851851851853,388.3432098765432,0.9781804180014364,0.009581035482272475,395.5111111111111,0.959050403449818,0.01815856763132232,1.0224374705433037,0.032012614613914005,,1.0413092587476236,0.058398598706006624,
NP_001304818.1,0.0,85.30740740740741,410.01481481481466,0.0,83.37037037037035,362.8222222222222,0.0,89.7259259259259,496.13333333333344,0.0,85.30740740740741,343.425925925926,0.0,85.78148148148149,463.0666666666667,0.0,74.99259259259259,370.7592592592594,0.0,89.29259259259261,429.6,0.0,85.78148148148149,360.6888888888889,0.0,87.09629629629632,499.7037037037037,148.73086419753085,0.9263450740684549,0.03322720354772699,142.91111111111113,0.8978916277534859,0.04677607793052808,0.9008127892804536,-0.15070078467558395,,0.8655645034657578,-0.20828675898970053,
NP_036602.1,984.1074074074074,314.60740740740744,393.3370370370371,1041.6111111111113,320.4925925925926,394.037037037037,1114.7333333333331,410.73333333333335,359.94444444444457,1543.8925925925923,340.30000000000007,507.7370370370369,1196.925925925926,415.8111111111111,389.4777777777778,1864.651851851852,458.6703703703704,401.67777777777775,1701.362962962963,382.9074074074074,309.98888888888894,1844.981481481482,368.2222222222223,279.2185185185185,1033.0814814814814,397.3333333333333,312.58148148148143,585.3802469135803,0.9486590053893669,0.022889866276974074,797.3098765432097,0.6247978113965456,0.20426050041767685,1.0378764331712103,0.053634690456077515,,1.4136266728539093,0.4994011665860836,
NP_055545.1,0.0,1041.6111111111113,542.2333333333333,0.0,1064.2370370370368,560.6518518518518,0.0,1236.2592592592594,439.1592592592592,0.0,1187.3444444444442,534.9,0.0,1118.1185185185186,494.1111111111112,0.0,1075.348148148148,422.8962962962963,0.0,1276.7444444444448,578.3777777777777,0.0,1313.0925925925924,538.1777777777777,0.0,1469.0814814814814,496.13333333333344,541.6296296296296,0.9761450924066503,0.010485624804325933,574.0814814814813,0.924435445142767,0.034123410948450505,1.0259144416539219,0.03691041929925761,,1.0873823186901066,0.12085927458993408,
NP_079087.3,0.0,492.3777777777776,97.2444444444444,0.0,488.92222222222233,105.75185185185184,0.0,319.2444444444444,77.04074074074073,0.0,490.7333333333332,111.66296296296296,0.0,388.4962962962964,95.79259259259258,0.0,362.2481481481481,113.57037037037036,0.0,417.7074074074074,79.77037037037037,0.0,414.91481481481486,91.0148148148148,0.0,295.9777777777777,90.22592592592592,198.22469135802473,0.9940282827670731,0.002601258585656186,200.7987654320987,0.9849004225439368,0.006607676229075683,1.0085679468335034,0.012308281033333044,,1.0216648450357415,0.03092200086839658,
